REP,ID,TIME,DV,DVID,CMT
2,14,72,3.2158,1,2
2,14,72,19.47,2,3
2,14,96,2.0082,1,2
2,14,96,35.581,2,3
2,14,120,1.4628,1,2
2,14,120,36.859,2,3
2,14,144,35.663,2,3
2,15,0,94.291,2,3
2,15,0.5,6.4846,1,2
2,15,2,14.148,1,2
2,15,6,14.247,1,2
2,15,12,12.172,1,2
2,15,12,59.037,2,3
2,15,24,9.065,1,2
2,15,24,36.04,2,3
2,15,36,21.769,2,3
2,15,48,6.774,1,2
2,15,48,16.701,2,3
2,15,72,3.2324,1,2
2,15,72,10.104,2,3
2,15,96,1.9153,1,2
2,15,96,26.993,2,3
2,15,120,1.1572,1,2
2,15,120,35.302,2,3
2,15,144,46.22,2,3
2,16,0,89.458,2,3
2,16,0.5,8.258,1,2
2,16,2,13.644,1,2
2,16,6,13.216,1,2
2,16,12,7.3915,1,2
2,16,12,58.181,2,3
2,16,24,7.5843,1,2
2,16,24,35.067,2,3
2,16,36,25.303,2,3
2,16,48,6.4456,1,2
2,16,48,22.581,2,3
2,16,72,3.2709,1,2
2,16,72,13.981,2,3
2,16,96,2.059,1,2
2,16,96,9.5443,2,3
2,16,120,1.3183,1,2
2,16,120,16.388,2,3
2,16,144,35.877,2,3
2,17,0,87.939,2,3
2,17,0.5,8.6056,1,2
2,17,2,10.945,1,2
2,17,6,10.239,1,2
2,17,12,8.841,1,2
2,17,12,52.664,2,3
2,17,24,6.2908,1,2
2,17,24,42.391,2,3
2,17,36,30.602,2,3
2,17,48,3.4491,1,2
2,17,48,25.999,2,3
2,17,72,1.5097,1,2
2,17,72,29.243,2,3
2,17,96,0.6564,1,2
2,17,96,36.652,2,3
2,17,120,0.43048,1,2
2,17,120,60.994,2,3
2,17,144,63.025,2,3
2,18,0,110.23,2,3
2,18,0.5,12.017,1,2
2,18,2,13.252,1,2
2,18,6,9.7082,1,2
2,18,12,9.9523,1,2
2,18,12,59.524,2,3
2,18,24,6.8581,1,2
2,18,24,25.786,2,3
2,18,36,20.546,2,3
2,18,48,4.0224,1,2
2,18,48,16.309,2,3
2,18,72,2.7752,1,2
2,18,72,24.212,2,3
2,18,96,1.7941,1,2
2,18,96,28.489,2,3
2,18,120,0.78708,1,2
2,18,120,48.028,2,3
2,18,144,57.863,2,3
2,19,0,93.705,2,3
2,19,0.5,8.5741,1,2
2,19,2,12.179,1,2
2,19,6,10.603,1,2
2,19,12,10.705,1,2
2,19,12,55.368,2,3
2,19,24,6.9062,1,2
2,19,24,46.986,2,3
2,19,36,35.384,2,3
2,19,48,4.0978,1,2
2,19,48,32.01,2,3
2,19,72,2.279,1,2
2,19,72,29.694,2,3
2,19,96,1.0353,1,2
2,19,96,43.929,2,3
2,19,120,0.55556,1,2
2,19,120,52.664,2,3
2,19,144,68.779,2,3
2,20,0,87.83,2,3
2,20,0.5,4.3729,1,2
2,20,2,9.7185,1,2
2,20,6,11.352,1,2
2,20,12,12.742,1,2
2,20,12,44.778,2,3
2,20,24,9.4699,1,2
2,20,24,19.313,2,3
2,20,36,19.506,2,3
2,20,48,3.7686,1,2
2,20,48,27.016,2,3
2,20,72,2.5397,1,2
2,20,72,30.066,2,3
2,20,96,1.5263,1,2
2,20,96,21.988,2,3
2,20,120,0.89687,1,2
2,20,120,46.496,2,3
2,20,144,47.586,2,3
2,21,0,104.85,2,3
2,21,0.5,5.5557,1,2
2,21,2,9.4534,1,2
2,21,6,11.824,1,2
2,21,12,11.611,1,2
2,21,12,61.537,2,3
2,21,24,6.8003,1,2
2,21,24,42.167,2,3
2,21,36,41.819,2,3
2,21,48,4.4014,1,2
2,21,48,27.561,2,3
2,21,72,2.8661,1,2
2,21,72,28.572,2,3
2,21,96,1.5232,1,2
2,21,96,34.805,2,3
2,21,120,0.82887,1,2
2,21,120,43.049,2,3
2,21,144,58.219,2,3
2,22,0,114.46,2,3
2,22,0.5,3.8255,1,2
2,22,2,8.396,1,2
2,22,6,9.3411,1,2
2,22,12,7.6451,1,2
2,22,12,49.375,2,3
2,22,24,6.1735,1,2
2,22,24,24.324,2,3
2,22,36,15.091,2,3
2,22,48,3.8649,1,2
2,22,48,17.257,2,3
2,22,72,2.3328,1,2
2,22,72,18.296,2,3
2,22,96,1.2621,1,2
2,22,96,37.571,2,3
2,22,120,0.70694,1,2
2,22,120,42.954,2,3
2,22,144,68.063,2,3
2,23,0,90.087,2,3
2,23,0.5,3.4979,1,2
2,23,2,6.5043,1,2
2,23,6,7.7969,1,2
2,23,12,7.6385,1,2
2,23,12,53.773,2,3
2,23,24,7.0546,1,2
2,23,24,31.346,2,3
2,23,36,25.909,2,3
2,23,48,4.5335,1,2
2,23,48,18,2,3
2,23,72,3.3329,1,2
2,23,72,8.6846,2,3
2,23,96,2.3203,1,2
2,23,96,14.828,2,3
2,23,120,1.9047,1,2
2,23,120,28.903,2,3
2,23,144,24.14,2,3
2,24,0,88.113,2,3
2,24,0.5,7.6814,1,2
2,24,2,17.342,1,2
2,24,6,13.283,1,2
2,24,12,9.3589,1,2
2,24,12,64.586,2,3
2,24,24,9.0171,1,2
2,24,24,58.512,2,3
2,24,36,41.699,2,3
2,24,48,6.2741,1,2
2,24,48,28.112,2,3
2,24,72,4.0325,1,2
2,24,72,14.194,2,3
2,24,96,3.0912,1,2
2,24,96,15.289,2,3
2,24,120,2.0876,1,2
2,24,120,12.488,2,3
2,24,144,14.351,2,3
2,25,0,104.03,2,3
2,25,0.5,9.3826,1,2
2,25,2,13.717,1,2
2,25,6,13.679,1,2
2,25,12,10.433,1,2
2,25,12,50.925,2,3
2,25,24,8.4945,1,2
2,25,24,31.786,2,3
2,25,36,24.165,2,3
2,25,48,4.3149,1,2
2,25,48,21.536,2,3
2,25,72,2.9012,1,2
2,25,72,36.946,2,3
2,25,96,1.5705,1,2
2,25,96,56.329,2,3
2,25,120,0.80194,1,2
2,25,120,68.719,2,3
2,25,144,76.988,2,3
2,26,0,101.96,2,3
2,26,0.5,6.9688,1,2
2,26,2,12.588,1,2
2,26,6,11.785,1,2
2,26,12,10.518,1,2
2,26,12,68.991,2,3
2,26,24,7.5799,1,2
2,26,24,41.114,2,3
2,26,36,35.937,2,3
2,26,48,3.6173,1,2
2,26,48,26.497,2,3
2,26,72,1.7845,1,2
2,26,72,21.894,2,3
2,26,96,1.0141,1,2
2,26,96,30.459,2,3
2,26,120,0.4126,1,2
2,26,120,53.503,2,3
2,26,144,68.358,2,3
2,27,0,107.33,2,3
2,27,0.5,7.6892,1,2
2,27,2,12.299,1,2
2,27,6,12.967,1,2
2,27,12,10.439,1,2
2,27,12,59.751,2,3
2,27,24,6.4366,1,2
2,27,24,36.272,2,3
2,27,36,25.538,2,3
2,27,48,5.113,1,2
2,27,48,14.339,2,3
2,27,72,2.2762,1,2
2,27,72,23.376,2,3
2,27,96,1.6964,1,2
2,27,96,29.099,2,3
2,27,120,0.85809,1,2
2,27,120,46.299,2,3
2,27,144,56.15,2,3
2,28,0,114.17,2,3
2,28,0.5,8.5832,1,2
2,28,2,9.3893,1,2
2,28,6,10.861,1,2
2,28,12,8.4908,1,2
2,28,12,73.159,2,3
2,28,24,5.8649,1,2
2,28,24,50.463,2,3
2,28,36,32.27,2,3
2,28,48,3.4928,1,2
2,28,48,30.136,2,3
2,28,72,1.9552,1,2
2,28,72,37.705,2,3
2,28,96,0.74178,1,2
2,28,96,32.331,2,3
2,28,120,0.52759,1,2
2,28,120,54.706,2,3
2,28,144,67.546,2,3
2,29,0,106.68,2,3
2,29,0.5,5.8516,1,2
2,29,2,10.261,1,2
2,29,6,11.664,1,2
2,29,12,9.8961,1,2
2,29,12,56.141,2,3
2,29,24,7.2367,1,2
2,29,24,42.135,2,3
2,29,36,38.004,2,3
2,29,48,3.8691,1,2
2,29,48,36.513,2,3
2,29,72,2.0342,1,2
2,29,72,39.077,2,3
2,29,96,1.2544,1,2
2,29,96,47.379,2,3
2,29,120,0.63834,1,2
2,29,120,52.344,2,3
2,29,144,72.388,2,3
2,30,0,100.96,2,3
2,30,0.5,7.8152,1,2
2,30,2,14.301,1,2
2,30,6,15.223,1,2
2,30,12,10.625,1,2
2,30,12,66.163,2,3
2,30,24,7.9795,1,2
2,30,24,41.977,2,3
2,30,36,33.814,2,3
2,30,48,2.8742,1,2
2,30,48,19.676,2,3
2,30,72,1.9739,1,2
2,30,72,37.586,2,3
2,30,96,0.82077,1,2
2,30,96,42.586,2,3
2,30,120,0.32543,1,2
2,30,120,61.561,2,3
2,30,144,77.609,2,3
2,31,0,85.288,2,3
2,31,0.5,4.1645,1,2
2,31,2,10.508,1,2
2,31,6,10.889,1,2
2,31,12,10.879,1,2
2,31,12,77.653,2,3
2,31,24,7.9027,1,2
2,31,24,51.631,2,3
2,31,36,38.295,2,3
2,31,48,4.1804,1,2
2,31,48,29.868,2,3
2,31,72,2.5311,1,2
2,31,72,27.632,2,3
2,31,96,1.1901,1,2
2,31,96,36.308,2,3
2,31,120,0.58181,1,2
2,31,120,37.327,2,3
2,31,144,51.468,2,3
2,32,0,86.158,2,3
2,32,0.5,4.9758,1,2
2,32,2,10.673,1,2
2,32,6,12.506,1,2
2,32,12,10.412,1,2
2,32,12,64.674,2,3
2,32,24,8.6415,1,2
2,32,24,40.564,2,3
2,32,36,31.256,2,3
2,32,48,5.7228,1,2
2,32,48,14.181,2,3
2,32,72,4.6449,1,2
2,32,72,6.9073,2,3
2,32,96,3.7894,1,2
2,32,96,17.894,2,3
2,32,120,2.2656,1,2
2,32,120,17.87,2,3
2,32,144,20.202,2,3
2,33,0,115.18,2,3
2,33,0.5,6.2521,1,2
2,33,2,11.425,1,2
2,33,6,13.829,1,2
2,33,12,12.464,1,2
2,33,12,51.949,2,3
2,33,24,10.198,1,2
2,33,24,18.462,2,3
2,33,36,15.169,2,3
2,33,48,5.9362,1,2
2,33,48,29.68,2,3
2,33,72,4.2409,1,2
2,33,72,13.572,2,3
2,33,96,2.5324,1,2
2,33,96,26.217,2,3
2,33,120,1.9444,1,2
2,33,120,30.414,2,3
2,33,144,39.305,2,3
2,34,0,101.37,2,3
2,34,0.5,2.6754,1,2
2,34,2,7.6793,1,2
2,34,6,9.6327,1,2
2,34,12,9.0362,1,2
2,34,12,68.422,2,3
2,34,24,7.0253,1,2
2,34,24,45.384,2,3
2,34,36,31.358,2,3
2,34,48,4.5656,1,2
2,34,48,32.807,2,3
2,34,72,1.642,1,2
2,34,72,34.778,2,3
2,34,96,1.6934,1,2
2,34,96,37.123,2,3
2,34,120,1.0827,1,2
2,34,120,51.683,2,3
2,34,144,50.133,2,3
2,35,0,97.447,2,3
2,35,0.5,5.1189,1,2
2,35,2,12.444,1,2
2,35,6,10.936,1,2
2,35,12,8.0679,1,2
2,35,12,49.98,2,3
2,35,24,7.4173,1,2
2,35,24,39.06,2,3
2,35,36,21.381,2,3
2,35,48,2.8286,1,2
2,35,48,26.147,2,3
2,35,72,1.4693,1,2
2,35,72,22.735,2,3
2,35,96,0.46966,1,2
2,35,96,41.841,2,3
2,35,120,0.34523,1,2
2,35,120,66.907,2,3
2,35,144,80.131,2,3
2,36,0,98.723,2,3
2,36,0.5,9.0957,1,2
2,36,2,12.632,1,2
2,36,6,12.896,1,2
2,36,12,10.233,1,2
2,36,12,63.892,2,3
2,36,24,10,1,2
2,36,24,33.637,2,3
2,36,36,22.853,2,3
2,36,48,6.9221,1,2
2,36,48,19.274,2,3
2,36,72,4.054,1,2
2,36,72,5.9724,2,3
2,36,96,2.5509,1,2
2,36,96,12.496,2,3
2,36,120,1.7228,1,2
2,36,120,20.175,2,3
2,36,144,16.419,2,3
2,37,0,95.554,2,3
2,37,0.5,5.4405,1,2
2,37,2,9.9035,1,2
2,37,6,9.9891,1,2
2,37,12,9.9353,1,2
2,37,12,71.847,2,3
2,37,24,8.76,1,2
2,37,24,46.079,2,3
2,37,36,30.111,2,3
2,37,48,5.4125,1,2
2,37,48,25.444,2,3
2,37,72,3.6357,1,2
2,37,72,17.525,2,3
2,37,96,3.1615,1,2
2,37,96,12.055,2,3
2,37,120,2.4228,1,2
2,37,120,22.929,2,3
2,37,144,31.098,2,3
2,38,0,117.74,2,3
2,38,0.5,4.6669,1,2
2,38,2,11.219,1,2
2,38,6,12.575,1,2
2,38,12,11.787,1,2
2,38,12,64.519,2,3
2,38,24,9.2832,1,2
2,38,24,36.492,2,3
2,38,36,16.042,2,3
2,38,48,4.9536,1,2
2,38,48,12.487,2,3
2,38,72,3.3621,1,2
2,38,72,14.469,2,3
2,38,96,1.8949,1,2
2,38,96,27.172,2,3
2,38,120,1.1333,1,2
2,38,120,35.897,2,3
2,38,144,63.555,2,3
2,39,0,96.211,2,3
2,39,0.5,11.451,1,2
2,39,2,12.904,1,2
2,39,6,12.515,1,2
2,39,12,10.739,1,2
2,39,12,59.641,2,3
2,39,24,8.025,1,2
2,39,24,43.2,2,3
2,39,36,20.091,2,3
2,39,48,4.6128,1,2
2,39,48,29.153,2,3
2,39,72,3.1966,1,2
2,39,72,24.089,2,3
2,39,96,1.5276,1,2
2,39,96,35.68,2,3
2,39,120,0.92368,1,2
2,39,120,49.854,2,3
2,39,144,52.517,2,3
2,40,0,99.342,2,3
2,40,0.5,5.2899,1,2
2,40,2,12.868,1,2
2,40,6,11.727,1,2
2,40,12,9.0623,1,2
2,40,12,67.378,2,3
2,40,24,8.7857,1,2
2,40,24,43.495,2,3
2,40,36,21.527,2,3
2,40,48,4.8793,1,2
2,40,48,28.237,2,3
2,40,72,2.9654,1,2
2,40,72,26.144,2,3
2,40,96,2.1216,1,2
2,40,96,24.67,2,3
2,40,120,1.4556,1,2
2,40,120,31.858,2,3
2,40,144,45.057,2,3
3,1,0,122.19,2,3
3,1,0.5,6.2303,1,2
3,1,2,7.7938,1,2
3,1,6,8.2924,1,2
3,1,12,7.2098,1,2
3,1,12,77.092,2,3
3,1,24,4.4503,1,2
3,1,24,56.275,2,3
3,1,36,37.508,2,3
3,1,48,2.6492,1,2
3,1,48,37.969,2,3
3,1,72,1.5054,1,2
3,1,72,36.29,2,3
3,1,96,0.71217,1,2
3,1,96,51.838,2,3
3,1,120,0.35764,1,2
3,1,120,61.742,2,3
3,1,144,81.934,2,3
3,2,0,78.276,2,3
3,2,0.5,6.7511,1,2
3,2,2,10.262,1,2
3,2,6,8.8038,1,2
3,2,12,8.4754,1,2
3,2,12,58.829,2,3
3,2,24,7.6361,1,2
3,2,24,40.018,2,3
3,2,36,22.333,2,3
3,2,48,5.4291,1,2
3,2,48,18.696,2,3
3,2,72,3.7093,1,2
3,2,72,19.964,2,3
3,2,96,2.222,1,2
3,2,96,23.456,2,3
3,2,120,1.845,1,2
3,2,120,20.871,2,3
3,2,144,39.942,2,3
3,3,0,92.903,2,3
3,3,0.5,6.1651,1,2
3,3,2,12.799,1,2
3,3,6,11.337,1,2
3,3,12,10.506,1,2
3,3,12,57.692,2,3
3,3,24,7.3746,1,2
3,3,24,39.504,2,3
3,3,36,34.573,2,3
3,3,48,4.6076,1,2
3,3,48,25.004,2,3
3,3,72,3.486,1,2
3,3,72,14.875,2,3
3,3,96,2.247,1,2
3,3,96,21.862,2,3
3,3,120,1.3306,1,2
3,3,120,36.503,2,3
3,3,144,45.305,2,3
3,4,0,107.38,2,3
3,4,0.5,7.3603,1,2
3,4,2,10.854,1,2
3,4,6,12.308,1,2
3,4,12,9.9028,1,2
3,4,12,52.533,2,3
3,4,24,10.356,1,2
3,4,24,28.448,2,3
3,4,36,8.2727,2,3
3,4,48,5.8383,1,2
3,4,48,24.205,2,3
3,4,72,3.5921,1,2
3,4,72,10.121,2,3
3,4,96,3.4369,1,2
3,4,96,14.612,2,3
3,4,120,2.3276,1,2
3,4,120,21.475,2,3
3,4,144,24.805,2,3
3,5,0,102.1,2,3
3,5,0.5,9.157,1,2
3,5,2,12.953,1,2
3,5,6,10.887,1,2
3,5,12,10.428,1,2
3,5,12,78.809,2,3
3,5,24,7.4194,1,2
3,5,24,44.308,2,3
3,5,36,37.661,2,3
3,5,48,5.1435,1,2
3,5,48,17.262,2,3
3,5,72,2.4956,1,2
3,5,72,10.058,2,3
3,5,96,1.6766,1,2
3,5,96,14.995,2,3
3,5,120,0.89898,1,2
3,5,120,24.236,2,3
3,5,144,37.386,2,3
3,6,0,97.581,2,3
3,6,0.5,4.8881,1,2
3,6,2,9.9836,1,2
3,6,6,10.728,1,2
3,6,12,11.593,1,2
3,6,12,74.654,2,3
3,6,24,8.3545,1,2
3,6,24,56.922,2,3
3,6,36,41.388,2,3
3,6,48,5.4069,1,2
3,6,48,23.549,2,3
3,6,72,3.7689,1,2
3,6,72,23.324,2,3
3,6,96,2.9037,1,2
3,6,96,14.718,2,3
3,6,120,1.8142,1,2
3,6,120,23.73,2,3
3,6,144,24.722,2,3
3,7,0,98.817,2,3
3,7,0.5,3.65,1,2
3,7,2,12.25,1,2
3,7,6,14.758,1,2
3,7,12,12.386,1,2
3,7,12,44.794,2,3
3,7,24,8.0123,1,2
3,7,24,29.886,2,3
3,7,36,22.574,2,3
3,7,48,2.9305,1,2
3,7,48,7.4594,2,3
3,7,72,1.5293,1,2
3,7,72,-1.637,2,3
3,7,96,0.70804,1,2
3,7,96,26.601,2,3
3,7,120,0.38484,1,2
3,7,120,36.282,2,3
3,7,144,63.734,2,3
3,8,0,88.583,2,3
3,8,0.5,6.0176,1,2
3,8,2,10.814,1,2
3,8,6,10.346,1,2
3,8,12,9.7159,1,2
3,8,12,62.293,2,3
3,8,24,7.7046,1,2
3,8,24,38.653,2,3
3,8,36,42.756,2,3
3,8,48,5.4018,1,2
3,8,48,35.851,2,3
3,8,72,4.2599,1,2
3,8,72,37.456,2,3
3,8,96,2.4597,1,2
3,8,96,34.653,2,3
3,8,120,2.159,1,2
3,8,120,41.717,2,3
3,8,144,37.519,2,3
3,9,0,105.02,2,3
3,9,0.5,7.2476,1,2
3,9,2,8.7339,1,2
3,9,6,10.53,1,2
3,9,12,6.7555,1,2
3,9,12,55.366,2,3
3,9,24,7.2796,1,2
3,9,24,32.91,2,3
3,9,36,16.499,2,3
3,9,48,4.5003,1,2
3,9,48,22.367,2,3
3,9,72,2.845,1,2
3,9,72,30.148,2,3
3,9,96,1.9187,1,2
3,9,96,39.146,2,3
3,9,120,1.3265,1,2
3,9,120,50.184,2,3
3,9,144,57.775,2,3
3,10,0,107.65,2,3
3,10,0.5,4.2978,1,2
3,10,2,8.7575,1,2
3,10,6,12.768,1,2
3,10,12,11.05,1,2
3,10,12,70.995,2,3
3,10,24,8.5437,1,2
3,10,24,53.958,2,3
3,10,36,52.161,2,3
3,10,48,4.9937,1,2
3,10,48,33.156,2,3
3,10,72,3.5092,1,2
3,10,72,31.826,2,3
3,10,96,1.6955,1,2
3,10,96,34.883,2,3
3,10,120,1.1717,1,2
3,10,120,56.576,2,3
3,10,144,61.375,2,3
3,11,0,97.65,2,3
3,11,0.5,3.159,1,2
3,11,2,9.1308,1,2
3,11,6,10.76,1,2
3,11,12,9.2912,1,2
3,11,12,54.205,2,3
3,11,24,7.841,1,2
3,11,24,28.013,2,3
3,11,36,17.895,2,3
3,11,48,5.3554,1,2
3,11,48,22.124,2,3
3,11,72,3.4699,1,2
3,11,72,19.011,2,3
3,11,96,2.74,1,2
3,11,96,14.6,2,3
3,11,120,1.7913,1,2
3,11,120,22.012,2,3
3,11,144,27.757,2,3
3,12,0,95.92,2,3
3,12,0.5,5.2859,1,2
3,12,2,14.477,1,2
3,12,6,9.5856,1,2
3,12,12,11.583,1,2
3,12,12,65.469,2,3
3,12,24,8.2637,1,2
3,12,24,47.266,2,3
3,12,36,39.398,2,3
3,12,48,4.7046,1,2
3,12,48,19.831,2,3
3,12,72,1.993,1,2
3,12,72,24.236,2,3
3,12,96,1.2981,1,2
3,12,96,42.918,2,3
3,12,120,0.49823,1,2
3,12,120,47.968,2,3
3,12,144,67.935,2,3
3,13,0,97.488,2,3
3,13,0.5,5.2053,1,2
3,13,2,11.053,1,2
3,13,6,10.001,1,2
3,13,12,10.066,1,2
3,13,12,63.806,2,3
3,13,24,8.1251,1,2
3,13,24,48.37,2,3
3,13,36,20.52,2,3
3,13,48,4.8926,1,2
3,13,48,21.434,2,3
3,13,72,3.1508,1,2
3,13,72,6.0083,2,3
3,13,96,2.0464,1,2
3,13,96,21.052,2,3
3,13,120,1.1901,1,2
3,13,120,25.858,2,3
3,13,144,27.715,2,3
3,14,0,101.51,2,3
3,14,0.5,8.9816,1,2
3,14,2,9.3035,1,2
3,14,6,9.9424,1,2
3,14,12,10.072,1,2
3,14,12,59.784,2,3
3,14,24,8.3266,1,2
3,14,24,58.855,2,3
3,14,36,44.504,2,3
3,14,48,4.825,1,2
3,14,48,36.299,2,3
3,14,72,3.4592,1,2
3,14,72,23.299,2,3
3,14,96,2.2472,1,2
3,14,96,22.898,2,3
3,14,120,1.5507,1,2
3,14,120,30.977,2,3
3,14,144,39.089,2,3
3,15,0,99.422,2,3
3,15,0.5,4.9031,1,2
3,15,2,9.3116,1,2
3,15,6,11.998,1,2
3,15,12,8.6251,1,2
3,15,12,59.307,2,3
3,15,24,7.4779,1,2
3,15,24,42.809,2,3
3,15,36,21.854,2,3
3,15,48,6.4186,1,2
3,15,48,24.306,2,3
3,15,72,4.6812,1,2
3,15,72,6.2384,2,3
3,15,96,3.43,1,2
3,15,96,9.1957,2,3
3,15,120,2.3565,1,2
3,15,120,14.103,2,3
3,15,144,21.295,2,3
3,16,0,101.97,2,3
3,16,0.5,13.063,1,2
3,16,2,13.884,1,2
3,16,6,14.794,1,2
3,16,12,11.343,1,2
3,16,12,71.863,2,3
3,16,24,8.8461,1,2
3,16,24,54.898,2,3
3,16,36,38.774,2,3
3,16,48,6.7087,1,2
3,16,48,40.978,2,3
3,16,72,3.7375,1,2
3,16,72,31.729,2,3
3,16,96,2.3378,1,2
3,16,96,22.62,2,3
3,16,120,1.6448,1,2
3,16,120,29.651,2,3
3,16,144,38.845,2,3
3,17,0,101.24,2,3
3,17,0.5,11.452,1,2
3,17,2,11.702,1,2
3,17,6,10.885,1,2
3,17,12,10.865,1,2
3,17,12,48.54,2,3
3,17,24,7.5226,1,2
3,17,24,20.332,2,3
3,17,36,20.115,2,3
3,17,48,4.4559,1,2
3,17,48,12.348,2,3
3,17,72,3.6018,1,2
3,17,72,17.123,2,3
3,17,96,1.9381,1,2
3,17,96,17.692,2,3
3,17,120,1.0832,1,2
3,17,120,34.464,2,3
3,17,144,29.974,2,3
3,18,0,110.61,2,3
3,18,0.5,3.9227,1,2
3,18,2,10.583,1,2
3,18,6,12.435,1,2
3,18,12,11.536,1,2
3,18,12,62.601,2,3
3,18,24,7.1371,1,2
3,18,24,39.522,2,3
3,18,36,37.007,2,3
3,18,48,3.2027,1,2
3,18,48,28.531,2,3
3,18,72,1.5102,1,2
3,18,72,28.315,2,3
3,18,96,0.55433,1,2
3,18,96,46.413,2,3
3,18,120,0.2586,1,2
3,18,120,59.035,2,3
3,18,144,66.478,2,3
3,19,0,83.306,2,3
3,19,0.5,7.8241,1,2
3,19,2,12.802,1,2
3,19,6,11.733,1,2
3,19,12,10.007,1,2
3,19,12,57.575,2,3
3,19,24,8.0433,1,2
3,19,24,35.54,2,3
3,19,36,24.47,2,3
3,19,48,7.1223,1,2
3,19,48,12.097,2,3
3,19,72,5.4561,1,2
3,19,72,7.8829,2,3
3,19,96,2.9665,1,2
3,19,96,11.108,2,3
3,19,120,3.2747,1,2
3,19,120,21.832,2,3
3,19,144,21.645,2,3
3,20,0,96.725,2,3
3,20,0.5,8.1023,1,2
3,20,2,9.9843,1,2
3,20,6,13.383,1,2
3,20,12,10.452,1,2
3,20,12,65.669,2,3
3,20,24,7.1721,1,2
3,20,24,41.019,2,3
3,20,36,24.55,2,3
3,20,48,4.9055,1,2
3,20,48,20.078,2,3
3,20,72,2.0977,1,2
3,20,72,23.577,2,3
3,20,96,1.1527,1,2
3,20,96,35.251,2,3
3,20,120,0.54033,1,2
3,20,120,47.005,2,3
3,20,144,64.461,2,3
3,21,0,104.57,2,3
3,21,0.5,5.1823,1,2
3,21,2,11.295,1,2
3,21,6,15.378,1,2
3,21,12,11.645,1,2
3,21,12,58.473,2,3
3,21,24,9.7951,1,2
3,21,24,26.097,2,3
3,21,36,15.883,2,3
3,21,48,4.9627,1,2
3,21,48,15.618,2,3
3,21,72,2.8488,1,2
3,21,72,18.551,2,3
3,21,96,1.0701,1,2
3,21,96,16.503,2,3
3,21,120,0.82365,1,2
3,21,120,25.056,2,3
3,21,144,36.427,2,3
3,22,0,101.01,2,3
3,22,0.5,4.4067,1,2
3,22,2,11.391,1,2
3,22,6,14.515,1,2
3,22,12,8.6122,1,2
3,22,12,51.171,2,3
3,22,24,8.6604,1,2
3,22,24,23.114,2,3
3,22,36,18.814,2,3
3,22,48,4.6556,1,2
3,22,48,11.902,2,3
3,22,72,2.809,1,2
3,22,72,11.732,2,3
3,22,96,1.269,1,2
3,22,96,20.649,2,3
3,22,120,0.67235,1,2
3,22,120,30.364,2,3
3,22,144,52.591,2,3
3,23,0,79.729,2,3
3,23,0.5,8.6495,1,2
3,23,2,14.164,1,2
3,23,6,10.183,1,2
3,23,12,9.9521,1,2
3,23,12,47.758,2,3
3,23,24,9.4145,1,2
3,23,24,38.701,2,3
3,23,36,15.985,2,3
3,23,48,5.8644,1,2
3,23,48,17.188,2,3
3,23,72,4.0765,1,2
3,23,72,-0.5283,2,3
3,23,96,1.8439,1,2
3,23,96,12.668,2,3
3,23,120,1.3013,1,2
3,23,120,25.364,2,3
3,23,144,31.719,2,3
3,24,0,103.39,2,3
3,24,0.5,5.6282,1,2
3,24,2,8.9855,1,2
3,24,6,10.435,1,2
3,24,12,7.5582,1,2
3,24,12,64.268,2,3
3,24,24,5.7051,1,2
3,24,24,35.901,2,3
3,24,36,27.994,2,3
3,24,48,2.978,1,2
3,24,48,31.184,2,3
3,24,72,2.2456,1,2
3,24,72,32.382,2,3
3,24,96,1.0585,1,2
3,24,96,42.605,2,3
3,24,120,0.53858,1,2
3,24,120,69.303,2,3
3,24,144,81.572,2,3
3,25,0,92.342,2,3
3,25,0.5,10.1,1,2
3,25,2,12.332,1,2
3,25,6,11.164,1,2
3,25,12,11.451,1,2
3,25,12,65.125,2,3
3,25,24,9.6614,1,2
3,25,24,31.775,2,3
3,25,36,19.643,2,3
3,25,48,8.5134,1,2
3,25,48,17.667,2,3
3,25,72,6.4767,1,2
3,25,72,4.0431,2,3
3,25,96,4.9659,1,2
3,25,96,18.149,2,3
3,25,120,3.7016,1,2
3,25,120,27.232,2,3
3,25,144,21.879,2,3
3,26,0,108.84,2,3
3,26,0.5,2.3586,1,2
3,26,2,6.2017,1,2
3,26,6,9.7544,1,2
3,26,12,9.0495,1,2
3,26,12,76.07,2,3
3,26,24,6.4467,1,2
3,26,24,39.3,2,3
3,26,36,35.085,2,3
3,26,48,4.4088,1,2
3,26,48,26.598,2,3
3,26,72,2.1547,1,2
3,26,72,30.164,2,3
3,26,96,0.9833,1,2
3,26,96,50.648,2,3
3,26,120,0.44561,1,2
3,26,120,55.141,2,3
3,26,144,71.352,2,3
3,27,0,87.996,2,3
3,27,0.5,5.6049,1,2
3,27,2,10.531,1,2
3,27,6,8.498,1,2
3,27,12,9.349,1,2
3,27,12,56.926,2,3
3,27,24,6.5995,1,2
3,27,24,40.465,2,3
3,27,36,30.306,2,3
3,27,48,4.7253,1,2
3,27,48,32.001,2,3
3,27,72,3.1722,1,2
3,27,72,20.4,2,3
3,27,96,2.2982,1,2
3,27,96,28.232,2,3
3,27,120,1.627,1,2
3,27,120,29.807,2,3
3,27,144,35.583,2,3
3,28,0,95.532,2,3
3,28,0.5,17.369,1,2
3,28,2,18.328,1,2
3,28,6,16.553,1,2
3,28,12,13.881,1,2
